ORTHO,PHON
totonho,totoɲu
touca,toka
toucado,towkadu
touceira,towseɾa
touceiras,towseɾas
toucinheira,towsiɲeɾa
toucinho,towsiɲu
toupeiras,towpeɾas
tourada,towɾada
touradas,towɾadas
toureiro,towɾeɾu
tourinho,towɾiɲu
touro,toɾu
touros,toɾus
tóxicas,tɔkisikas
tóxico,tɔkisiku
tóxicos,tɔkisikus
toxinas,tokisinas
tra,tɾa
trá,tɾa
trabalha,tɾabaʎa
trabalhadas,tɾabaʎadas
trabalhadeira,tɾabaʎadeɾa
trabalhadeiras,tɾabaʎadeɾas
trabalhado,tɾabaʎadu
trabalhador,tɾabaʎadoɾ
trabalhadora,tɾabaʎadoɾa
trabalhadores,tɾabaʎadoɾis
trabalham,tɾabaʎɐ̃w
trabalhamos,tɾabaʎɐmus
trabalhando,tɾabaʎɐ̃du
trabalhão,tɾabaʎɐ̃w
trabalhar,tɾabaʎaɾ
trabalhara,tɾabaʎaɾa
trabalhará,tɾabaʎaɾa
trabalharam,tɾabaʎaɾɐ̃w
trabalharão,tɾabaʎaɾɐ̃w
trabalharei,tɾabaʎaɾej
trabalharem,tɾabaʎaɾẽ
trabalharemos,tɾabaʎaɾemus
trabalharia,tɾabaʎaɾia
trabalhas,tɾabaʎas
trabalhasse,tɾabaʎasi
trabalhassem,tɾabaʎasẽ
trabalhava,tɾabaʎava
trabalhavam,tɾabaʎavɐ̃w
trabalhe,tɾabaʎi
trabalhei,tɾabaʎej
trabalheira,tɾabaʎeɾa
trabalhem,tɾabaʎẽ
trabalhista,tɾabaʎista
trabalhistas,tɾabaʎistas
trabalho,tɾabaʎu
trabalhos,tɾabaʎus
trabalhosa,tɾabaʎɔza
trabalhosas,tɾabaʎɔzas
trabalhoso,tɾabaʎozu
trabalhou,tɾabaʎo
trabucou,tɾabuko
trac,tɾaki
traça,tɾasa
traçá-las,tɾasalas
traçada,tɾasada
traçadas,tɾasadas
traçado,tɾasadu
traçados,tɾasadus
tracajás,tɾakaʒas
traçamos,tɾasɐmus
traçando,tɾasɐ̃du
tração,tɾasɐ̃w
traçar,tɾasaɾ
traçarmos,tɾasaɾmus
traçava,tɾasava
traçavam,tɾasavɐ̃w
trace,tɾasi
tracejadas,tɾaseʒadas
tracinho,tɾasiɲu
tracinhos,tɾasiɲus
traço,tɾasu
traços,tɾasus
traçou,tɾaso
tradição,tɾadʒisɐ̃w
tradicionais,tɾadʒisionajs
tradicional,tɾadʒisionaw
tradicionalmente,tɾadʒisionawmẽtʃi
tradições,tɾadʒisõjs
tradução,tɾadusɐ̃w
traduz,tɾadus
traduza,tɾaduza
traduzida,tɾaduzida
traduzidas,tɾaduzidas
traduzidos,tɾaduzidus
traduzir,tɾaduziɾ
tráfego,tɾafigu
traficar,tɾafikaɾ
tráfico,tɾafiku
traga,tɾaga
tragada,tɾagada
tragam,tɾagɐ̃w
tragar,tɾagaɾ
tragédia,tɾaʒɛdʒja
tragédias,tɾaʒɛdʒjas
trágica,tɾaʒika
trágico,tɾaʒiku
trago,tɾagu
tragou,tɾago
trai,tɾaj
traía,tɾaia
traição,tɾajsɐ̃w
traições,tɾajsõjs
traído,tɾaidu
traidor,tɾajdoɾ
traidores,tɾajdoɾis
traídos,tɾaidus
traineira,tɾajneɾa
traineiras,tɾajneɾas
traíra,tɾaiɾa
traiu,tɾaiw
traja,tɾaʒa
trajar,tɾaʒaɾ
traje,tɾaʒi
trajes,tɾaʒis
trajeto,tɾaʒɛtu
trajetória,tɾaʒetɔɾja
trajetos,tɾaʒɛtus
tralalá,tɾalala
tralali,tɾalali
tralhas,tɾaʎas
trama,tɾɐma
tramam,tɾɐmɐ̃w
tramar,tɾamaɾ
tramarem,tɾamaɾẽ
trambolhão,tɾɐ̃boʎɐ̃w
tramela,tɾamɛla
tramoia,tɾamɔja
tranca,tɾɐ̃ka
trança,tɾɐ̃sa
trancada,tɾɐ̃kada
trançada,tɾɐ̃sada
trançadas,tɾɐ̃sadas
trancadinha,tɾɐ̃kadʒiɲa
trancado,tɾɐ̃kadu
trançado,tɾɐ̃sadu
trançados,tɾɐ̃sadus
trancafiados,tɾɐ̃kafiadus
trancam,tɾɐ̃kɐ̃w
trancando,tɾɐ̃kɐ̃du
trancar,tɾɐ̃kaɾ
trancaram,tɾɐ̃kaɾɐ̃w
tranças,tɾɐ̃sas
trancava,tɾɐ̃kava
trançava,tɾɐ̃sava
trancavam,tɾɐ̃kavɐ̃w
trancinha,tɾɐ̃siɲa
trancinhas,tɾɐ̃siɲas
tranco,tɾɐ̃ku
trancosa,tɾɐ̃kɔza
trancoso,tɾɐ̃kozu
trancou,tɾɐ̃ko
trançou,tɾɐ̃so
tranformá-lo,tɾɐ̃foɾmalu
tranformaram,tɾɐ̃foɾmaɾɐ̃w
tranque,tɾɐ̃ki
tranqueiras,tɾɐ̃keɾas
tranquila,tɾɐ̃kwila
tranquilamente,tɾɐ̃kwilamẽtʃi
tranquilas,tɾɐ̃kwilas
tranquilidade,tɾɐ̃kwilidadʒi
tranquilizá-los,tɾɐ̃kwilizalus
tranquilizadora,tɾɐ̃kwilizadoɾa
tranquilizando,tɾɐ̃kwilizɐ̃du
tranquilizar,tɾɐ̃kwilizaɾ
tranquilizou,tɾɐ̃kwilizo
tranquilo,tɾɐ̃kwilu
tranquilos,tɾɐ̃kwilus
tranquitos,tɾɐ̃kitus
transa,tɾɐ̃sa
transá-la,tɾɐ̃sala
transalpino,tɾɐ̃sawpinu
transamazônica,tɾɐ̃samazonika
transar,tɾɐ̃saɾ
transatlânticos,tɾɐ̃satlɐ̃tʃikus
transbordam,tɾɐ̃zbɔɾdɐ̃w
transbordando,tɾɐ̃zboɾdɐ̃du
transbordante,tɾɐ̃zboɾdɐ̃tʃi
transbordar,tɾɐ̃zboɾdaɾ
transbordaram,tɾɐ̃zboɾdaɾɐ̃w
transbordava,tɾɐ̃zboɾdava
transbrasil,tɾɐ̃zbɾaziw
transcorrer,tɾɐ̃skoheɾ
transcorreu,tɾɐ̃skohew
transcorria,tɾɐ̃skohia
transcreva,tɾɐ̃skɾeva
transcrevendo,tɾɐ̃skɾevẽdu
transfere,tɾɐ̃sfɛɾi
transferência,tɾɐ̃sfeɾẽsja
transferi-los,tɾɐ̃sfeɾilus
transferíamos,tɾɐ̃sfeɾiamus
transferida,tɾɐ̃sfeɾida
transferidor,tɾɐ̃sfeɾidoɾ
transferidos,tɾɐ̃sfeɾidus
transferir,tɾɐ̃sfeɾiɾ
transferiu,tɾɐ̃sfeɾiw
transfigurado,tɾɐ̃sfiguɾadu
transfira,tɾɐ̃sfiɾa
transfomariam,tɾɐ̃sfomaɾiɐ̃w
transforma,tɾɐ̃sfɔɾma
transformá-la,tɾɐ̃sfoɾmala
transformá-las,tɾɐ̃sfoɾmalas
transformá-lo,tɾɐ̃sfoɾmalu
transformá-los,tɾɐ̃sfoɾmalus
transformação,tɾɐ̃sfoɾmasɐ̃w
transformações,tɾɐ̃sfoɾmasõjs
transformada,tɾɐ̃sfoɾmada
transformadas,tɾɐ̃sfoɾmadas
transformado,tɾɐ̃sfoɾmadu
transformados,tɾɐ̃sfoɾmadus
transformam,tɾɐ̃sfɔɾmɐ̃w
transformamos,tɾɐ̃sfoɾmɐmus
transformando,tɾɐ̃sfoɾmɐ̃du
transformar,tɾɐ̃sfoɾmaɾ
transformara,tɾɐ̃sfoɾmaɾa
transformará,tɾɐ̃sfoɾmaɾa
transformaram,tɾɐ̃sfoɾmaɾɐ̃w
transformarão,tɾɐ̃sfoɾmaɾɐ̃w
transformarem,tɾɐ̃sfoɾmaɾẽ
transformaria,tɾɐ̃sfoɾmaɾia
transformariam,tɾɐ̃sfoɾmaɾiɐ̃w
transformarmos,tɾɐ̃sfoɾmaɾmus
transformasse,tɾɐ̃sfoɾmasi
transformava,tɾɐ̃sfoɾmava
transformavam,tɾɐ̃sfoɾmavɐ̃w
transforme,tɾɐ̃sfɔɾmi
transformei,tɾɐ̃sfoɾmej
transformo,tɾɐ̃sfɔɾmu
transformou,tɾɐ̃sfoɾmo
transfusões,tɾɐ̃sfuzõjs
transgredir,tɾɐ̃zgɾedʒiɾ
transição,tɾɐ̃sisɐ̃w
transido,tɾɐ̃sidu
transistor,tɾɐ̃sistoɾ
transitam,tɾɐ̃sitɐ̃w
transitando,tɾɐ̃sitɐ̃du
transitar,tɾɐ̃sitaɾ
transitarem,tɾɐ̃sitaɾẽ
transitivo,tɾɐ̃sitʃivu
transitivos,tɾɐ̃sitʃivus
trânsito,tɾɐ̃situ
transitória,tɾɐ̃sitɔɾja
translação,tɾɐ̃zlasɐ̃w
translada,tɾɐ̃zlada
translitorânea,tɾɐ̃zlitoɾɐnja
translógica,tɾɐ̃zlɔʒika
transmissão,tɾɐ̃zmisɐ̃w
transmissíveis,tɾɐ̃zmisivejs
transmissões,tɾɐ̃zmisõjs
transmissor,tɾɐ̃zmisoɾ
transmissores,tɾɐ̃zmisoɾis
transmita,tɾɐ̃zmita
transmite,tɾɐ̃zmitʃi
transmitem,tɾɐ̃zmitẽ
transmiti-lo,tɾɐ̃zmitʃilu
transmitiam,tɾɐ̃zmitʃiɐ̃w
transmitida,tɾɐ̃zmitʃida
transmitidas,tɾɐ̃zmitʃidas
transmitidos,tɾɐ̃zmitʃidus
transmitindo,tɾɐ̃zmitʃĩdu
transmitir,tɾɐ̃zmitʃiɾ
transmitiram,tɾɐ̃zmitʃiɾɐ̃w
transmitiu,tɾɐ̃zmitʃiw
transmonta,tɾɐ̃zmõta
transnordestina,tɾɐ̃znoɾdestʃina
transoceânico,tɾɐ̃soseɐniku
transpantaneira,tɾɐ̃spɐ̃taneɾa
transparência,tɾɐ̃spaɾẽsja
transparente,tɾɐ̃spaɾẽtʃi
transparentes,tɾɐ̃spaɾẽtʃis
transpassado,tɾɐ̃spasadu
transpira,tɾɐ̃spiɾa
transpiração,tɾɐ̃spiɾasɐ̃w
transpiram,tɾɐ̃spiɾɐ̃w
transpirar,tɾɐ̃spiɾaɾ
transplantadas,tɾɐ̃splɐ̃tadas
transplantar,tɾɐ̃splɐ̃taɾ
transplante,tɾɐ̃splɐ̃tʃi
transplantes,tɾɐ̃splɐ̃tʃis
transplantou,tɾɐ̃splɐ̃to
transpondo,tɾɐ̃spõdu
transpor,tɾɐ̃spoɾ
transporta,tɾɐ̃spɔɾta
transportá-lo,tɾɐ̃spoɾtalu
transportada,tɾɐ̃spoɾtada
transportadas,tɾɐ̃spoɾtadas
transportado,tɾɐ̃spoɾtadu
transportador,tɾɐ̃spoɾtadoɾ
transportadora,tɾɐ̃spoɾtadoɾa
transportados,tɾɐ̃spoɾtadus
transportam,tɾɐ̃spɔɾtɐ̃w
transportamos,tɾɐ̃spoɾtɐmus
transportando,tɾɐ̃spoɾtɐ̃du
transportar,tɾɐ̃spoɾtaɾ
transportará,tɾɐ̃spoɾtaɾa
transportaram,tɾɐ̃spoɾtaɾɐ̃w
transportava,tɾɐ̃spoɾtava
transportavam,tɾɐ̃spoɾtavɐ̃w
transporte,tɾɐ̃spɔɾtʃi
transportes,tɾɐ̃spɔɾtʃis
transportou,tɾɐ̃spoɾto
transpôs,tɾɐ̃spos
transposto,tɾɐ̃spostu
transpuseram,tɾɐ̃spuzɛɾɐ̃w
transpusermos,tɾɐ̃spuzɛɾmus
transtornada,tɾɐ̃stoɾnada
transtornado,tɾɐ̃stoɾnadu
transtornar,tɾɐ̃stoɾnaɾ
transtorno,tɾɐ̃stoɾnu
trap,tɾapi
trapaça,tɾapasa
trapaças,tɾapasas
trapalhadas,tɾapaʎadas
trapalhão,tɾapaʎɐ̃w
trapalhões,tɾapaʎõjs
trapézio,tɾapɛzju
trapézios,tɾapɛzjus
trapezista,tɾapezista
trapezistas,tɾapezistas
trapo,tɾapu
trapos,tɾapus
traqueia,tɾakɛja
traquinadas,tɾakinadas
traquinagem,tɾakinaʒẽ
traquinagens,tɾakinaʒẽs
traquinas,tɾakinas
trará,tɾaɾa
traremos,tɾaɾemus
trariam,tɾaɾiɐ̃w
trás,tɾas
traseira,tɾazeɾa
traseiras,tɾazeɾas
traseirinha,tɾazeɾiɲa
traseiro,tɾazeɾu
trastes,tɾastʃis
trata,tɾata
tratá-la,tɾatala
tratá-las,tɾatalas
tratada,tɾatada
tratadas,tɾatadas
tratado,tɾatadu
tratador,tɾatadoɾ
tratados,tɾatadus
tratam,tɾatɐ̃w
tratamento,tɾatamẽtu
tratando,tɾatɐ̃du
tratar,tɾataɾ
tratara,tɾataɾa
trataram,tɾataɾɐ̃w
trataremos,tɾataɾemus
tratasse,tɾatasi
tratava,tɾatava
tratavam,tɾatavɐ̃w
trate,tɾatʃi
tratei,tɾatej
tratem,tɾatẽ
tratemos,tɾatemus
trato,tɾatu
trator,tɾatoɾ
tratores,tɾatoɾis
tratoristas,tɾatoɾistas
tratorzão,tɾatoɾzɐ̃w
tratorzinho,tɾatoɾziɲu
tratos,tɾatus
tratou,tɾato
trava,tɾava
travada,tɾavada
travadas,tɾavadas
travaram,tɾavaɾɐ̃w
trave,tɾavi
traves,tɾavis
travessa,tɾavesa
travessão,tɾavesɐ̃w
travessas,tɾavesas
travesseirinho,tɾaveseɾiɲu
travesseiro,tɾaveseɾu
travesseiros,tɾaveseɾus
travessia,tɾavesia
travessinhas,tɾavesiɲas
travesso,tɾavɛsu
travessões,tɾavesõjs
travessos,tɾavɛsus
travessura,tɾavesuɾa
travessuras,tɾavesuɾas
travou,tɾavo
traz,tɾas
traze,tɾazi
trazê-la,tɾazela
trazê-lo,tɾazelu
trazê-los,tɾazelus
trazedores,tɾazedoɾis
trazeis,tɾazejs
trazem,tɾazẽ
trazemos,tɾazemus
trazendo,tɾazẽdu
trazer,tɾazeɾ
trazerem,tɾazeɾẽ
trazes,tɾazis
trazia,tɾazia
traziam,tɾaziɐ̃w
trazida,tɾazida
trazidas,tɾazidas
trazido,tɾazidu
trazidos,tɾazidus
trec,tɾɛki
trecentésimo,tɾesẽtɛzimu
trecho,tɾeʃu
trechos,tɾeʃus
trêfegas,tɾefigas
trégua,tɾɛgwa
tréguas,tɾɛgwas
treina,tɾejna
treinadíssimo,tɾejnadʒisimu
treinado,tɾejnadu
treinados,tɾejnadus
treinamento,tɾejnamẽtu
treinamentos,tɾejnamẽtus
treinando,tɾejnɐ̃du
treinar,tɾejnaɾ
treinara,tɾejnaɾa
treinava,tɾejnava
treinavam,tɾejnavɐ̃w
treine,tɾejni
treinei,tɾejnej
treino,tɾejnu
treinos,tɾejnus
treinou,tɾejno
treinozinho,tɾejnoziɲu
trejeito,tɾeʒejtu
trejeitos,tɾeʒejtus
trem,tɾẽ
trema,tɾema
treme,tɾemi
tremedeira,tɾemedeɾa
tremelique,tɾemeliki
tremem,tɾemẽ
tremenda,tɾemẽda
tremendal,tɾemẽdaw
tremendamente,tɾemẽdamẽtʃi
tremendão,tɾemẽdɐ̃w
tremendo,tɾemẽdu
tremer,tɾemeɾ
tremeram,tɾemeɾɐ̃w
tremesse,tɾemesi
tremessem,tɾemesẽ
tremeu,tɾemew
tremi,tɾemi
tremia,tɾemia
tremiam,tɾemiɐ̃w
tremidinha,tɾemidʒiɲa
tremoço,tɾemosu
tremor,tɾemoɾ
trempe,tɾẽpi
tremula,tɾemula
trêmula,tɾemula
tremulando,tɾemulɐ̃du
tremular,tɾemulaɾ
trêmulas,tɾemulas
trêmulo,tɾemulu
trêmulos,tɾemulus
tremulou,tɾemulo
trena,tɾena
trenó,tɾenɔ
trenós,tɾenɔs
trens,tɾẽs
trento,tɾẽtu
trenzão,tɾẽzɐ̃w
trenzinho,tɾẽziɲu
trenzinhos,tɾẽziɲus
trepa,tɾɛpa
trepada,tɾepada
trepadeira,tɾepadeɾa
trepadeiras,tɾepadeɾas
trepado,tɾepadu
trepando,tɾepɐ̃du
trepar,tɾepaɾ
treparam,tɾepaɾɐ̃w
trepava,tɾepava
trepavam,tɾepavɐ̃w
trepo,tɾɛpu
trepou,tɾepo
treque,tɾɛki
três,tɾes
tresloucado,tɾezlowkadu
trespassada,tɾespasada
trespassar,tɾespasaɾ
tretas,tɾetas
treva,tɾɛva
trevas,tɾɛvas
trevo,tɾevu
treze,tɾɛzi
trezentas,tɾezẽtas
trezentos,tɾezẽtus
triagem,tɾiaʒẽ
triangulação,tɾiɐ̃gulasɐ̃w
triangular,tɾiɐ̃gulaɾ
triangulares,tɾiɐ̃gulaɾis
triângulo,tɾiɐ̃gulu
triângulos,tɾiɐ̃gulus
tribal,tɾibaw
tribenemérito,tɾibenemɛɾitu
tribo,tɾibu
tribos,tɾibus
tribuna,tɾibuna
tribunais,tɾibunajs
tribunal,tɾibunaw
tributária,tɾibutaɾja
tributário,tɾibutaɾju
tributários,tɾibutaɾjus
tributo,tɾibutu
tributos,tɾibutus
tric,tɾiki
tricampeão,tɾikɐ̃peɐ̃w
tricentésimo,tɾisẽtɛzimu
triciclo,tɾisiklu
triciclos,tɾisiklus
tricô,tɾiko
tricotando,tɾikotɐ̃du
tridente,tɾidẽtʃi
triênio,tɾienju
trigal,tɾigaw
trigésimo,tɾiʒɛzimu
trigo,tɾigu
trigueira,tɾigeɾa
trigueiro,tɾigeɾu
trilado,tɾiladu
trilar,tɾilaɾ
trilha,tɾiʎa
trilhado,tɾiʎadu
trilharem,tɾiʎaɾẽ
trilhas,tɾiʎas
trilhasse,tɾiʎasi
trilho,tɾiʎu
trilhões,tɾiʎõjs
trilhos,tɾiʎus
trilo,tɾilu
trim,tɾĩ
trimestre,tɾimɛstɾi
trimestres,tɾimɛstɾis
trina,tɾina
trinado,tɾinadu
trinados,tɾinadus
trinca,tɾĩka
trincas,tɾĩkas
trincava,tɾĩkava
trinco,tɾĩku
trincos,tɾĩkus
trindade,tɾĩdadʒi
trinta,tɾĩta
trio,tɾiu
trios,tɾius
trip,tɾipi
tripa,tɾipa
tripanossomo,tɾipanosomu
tripanossomos,tɾipanosomus
tripé,tɾipɛ
tríplice,tɾiplisi
triplicou,tɾipliko
triplo,tɾiplu
tripo,tɾipu
tripui,tɾipuj
tripuí,tɾipui
tripulação,tɾipulasɐ̃w
tripulado,tɾipuladu
tripulados,tɾipuladus
tripulante,tɾipulɐ̃tʃi
tripulantes,tɾipulɐ̃tʃis
trissílaba,tɾisilaba
trissílabas,tɾisilabas
trissílabo,tɾisilabu
trissílabos,tɾisilabus
triste,tɾistʃi
tristelândia,tɾistelɐ̃dʒja
tristemente,tɾistʃimẽtʃi
tristes,tɾistʃis
tristeza,tɾisteza
tristezas,tɾistezas
tristinhas,tɾistʃiɲas
tristinho,tɾistʃiɲu
tristíssimo,tɾistʃisimu
tristonha,tɾistoɲa
tristonhas,tɾistoɲas
tristonho,tɾistoɲu
tristonhos,tɾistoɲus
tritongo,tɾitõgu
tritongos,tɾitõgus
triturado,tɾituɾadu
triturados,tɾituɾadus
triturar,tɾituɾaɾ
triturava,tɾituɾava
triunfal,tɾiũfaw
triunfalmente,tɾiũfawmẽtʃi
triunfante,tɾiũfɐ̃tʃi
triunfo,tɾiũfu
triunfou,tɾiũfo
trivial,tɾiviaw
triz,tɾis
troc,tɾɔki
troca,tɾɔka
troça,tɾɔsa
trocá-la,tɾokala
trocá-las,tɾokalas
trocá-lo,tɾokalu
trocá-los,tɾokalus
trocada,tɾokada
trocadas,tɾokadas
trocado,tɾokadu
trocador,tɾokadoɾ
trocados,tɾokadus
trocalino,tɾokalinu
trocam,tɾɔkɐ̃w
trocamos,tɾokɐmus
trocando,tɾokɐ̃du
trocar,tɾokaɾ
troçar,tɾosaɾ
trocara,tɾokaɾa
trocaram,tɾokaɾɐ̃w
trocarei,tɾokaɾej
trocarem,tɾokaɾẽ
trocaria,tɾokaɾia
trocarmos,tɾokaɾmus
trocas,tɾɔkas
trocava,tɾokava
trocavam,tɾokavɐ̃w
trocávamos,tɾokavamus
troco,tɾoku
troço,tɾɔsu
troços,tɾɔsus
trocou,tɾoko
troféu,tɾofɛw
troféus,tɾofɛws
troia,tɾɔja
tromba,tɾõba
trombada,tɾõbada
trombadão,tɾõbadɐ̃w
trombadas,tɾõbadas
trombadinha,tɾõbadʒiɲa
trombão,tɾõbɐ̃w
trombar,tɾõbaɾ
trombas,tɾõbas
trombeta,tɾõbeta
trombetas,tɾõbetas
trombetinha,tɾõbetʃiɲa
trombinha,tɾõbiɲa
trombone,tɾõboni
trombudo,tɾõbudu
trompas,tɾõpas
tronco,tɾõku
troncos,tɾõkus
trono,tɾonu
tropa,tɾɔpa
tropas,tɾɔpas
tropeça,tɾopɛsa
tropeçado,tɾopesadu
tropeçando,tɾopesɐ̃du
tropeção,tɾopesɐ̃w
tropeçar,tɾopesaɾ
tropeçaram,tɾopesaɾɐ̃w
tropeçassem,tɾopesasẽ
tropecei,tɾopesej
tropeçou,tɾopeso
trôpegos,tɾopigus
tropeira,tɾopeɾa
tropeiro,tɾopeɾu
tropeiros,tɾopeɾus
tropel,tɾopɛw
tropicais,tɾopikajs
tropical,tɾopikaw
trópico,tɾɔpiku
trópicos,tɾɔpikus
tropilha,tɾopiʎa
troposfera,tɾoposfɛɾa
troque,tɾɔki
troquei,tɾokej
troquem,tɾɔkẽ
trotando,tɾotɐ̃du
trotar,tɾotaɾ
trotaram,tɾotaɾɐ̃w
trotava,tɾotava
trote,tɾɔtʃi
trouxa,tɾoʃa
trouxas,tɾoʃas
trouxe,tɾosi
trouxemos,tɾowsɛmus
trouxer,tɾowsɛɾ
trouxera,tɾowsɛɾa
trouxeram,tɾowsɛɾɐ̃w
trouxeres,tɾowsɛɾis
trouxesse,tɾowsɛsi
trouxessem,tɾowsɛsẽ
trouxéssemos,tɾowsɛsimus
trouxeste,tɾowsɛstʃi
trouxinha,tɾowʃiɲa
trova,tɾɔva
trovão,tɾovɐ̃w
trovãozinho,tɾovɐ̃wziɲu
trovas,tɾɔvas
trovejante,tɾoveʒɐ̃tʃi
trovejar,tɾoveʒaɾ
trovejou,tɾoveʒo
trovoada,tɾovoada
trovoadas,tɾovoadas
trovoar,tɾovoaɾ
trovões,tɾovõjs
truque,tɾuki
truques,tɾukis
truta,tɾuta
trutas,tɾutas
trypanosoma,tɾipanozoma
tu,tu
tua,tua
tuas,tuas
tuba,tuba
tubarão,tubaɾɐ̃w
tubarões,tubaɾõjs
tuberculose,tubeɾkulɔzi
tubinho,tubiɲu
tubo,tubu
tubos,tubus
tubulares,tubulaɾis
tuc,tuki
tuca,tuka
tucano,tukɐnu
tucanos,tukɐnus
tuctoc,tukitɔki
tuctuc,tukituki
tucum,tukũ
tucumã,tukumɐ̃
tucunaré,tukunaɾɛ
tucupi,tukupi
tucuruí,tukuɾui
tudinho,tudʒiɲu
tudo,tudu
tufão,tufɐ̃w
tuhu,tuu
tuim,tuĩ
tuimtuimtuim,tuĩtuĩtuĩ
tuíste,tuistʃi
tuiuti,tuiwtʃi
tuju,tuʒu
tulhas,tuʎas
tulica,tulika
túlio,tulju
tulipa,tulipa
tulipas,tulipas
tum,tũ
tumbeiros,tũbeɾus
tumucumaque,tumukumaki
túmulo,tumulu
túmulos,tumulus
tumulto,tumuwtu
tumultuar,tumuwtuaɾ
tundra,tũdɾa
túneis,tunejs
túnel,tuniw
tungo,tũgu
tungstênio,tũgistenju
túnica,tunika
tupã,tupɐ̃
tupane,tupɐni
tupi,tupi
tupim,tupĩ
tupinambá,tupinɐ̃ba
tupinambás,tupinɐ̃bas
tupiniquim,tupinikĩ
tupiniquins,tupinikĩs
tupis,tupis
tupynambá,tupinɐ̃ba
tuque,tuki
turbante,tuɾbɐ̃tʃi
turbinas,tuɾbinas
turbulenta,tuɾbulẽta
turbulento,tuɾbulẽtu
turco,tuɾku
turcos,tuɾkus
turiaçu,tuɾiasu
turismo,tuɾizmu
turista,tuɾista
turistas,tuɾistas
turística,tuɾistʃika
turísticas,tuɾistʃikas
turístico,tuɾistʃiku
turísticos,tuɾistʃikus
turma,tuɾma
turmalinas,tuɾmalinas
turmas,tuɾmas
turminha,tuɾmiɲa
turno,tuɾnu
turnos,tuɾnus
turquesa,tuɾkeza
turquia,tuɾkia
turva,tuɾva
turvas,tuɾvas
turvo,tuɾvu
turvos,tuɾvus
tuta,tuta
tutano,tutɐnu
tutelado,tuteladu
tutelar,tutelaɾ
tutoia,tutɔja
tutor,tutoɾ
tutu,tutu
tutunaré,tutunaɾɛ
tuxana,tuʃɐna
tuxaua,tuʃawa
tziu,tʃiziw
uá,ua
uai,uaj
uatumã,uatumɐ̃
uau,uaw
ubá,uba
ubás,ubas
ubatuba,ubatuba
uberaba,ubeɾaba
uberabense,ubeɾabẽsi
uberlândia,ubeɾlɐ̃dʒja
uberlandiense,ubeɾlɐ̃dʒiẽsi
ubirajara,ubiɾaʒaɾa
ucranianos,ukɾaniɐnus
uda,uda
ué,uɛ
ufa,ufa
ufanar,ufanaɾ
ufe,ufi
uh,u
ui,uj
uiara,ujaɾa
uirá,ujɾa
uirapupu,ujɾapupu
uirapuru,ujɾapuɾu
uísque,uiski
uitiariti,ujtʃiaɾitʃi
uiva,ujva
uivando,ujvɐ̃du
uivante,ujvɐ̃tʃi
uivava,ujvava
uivavam,ujvavɐ̃w
uivo,ujvu
uivos,ujvus
ulisses,ulisis
última,uwtʃima
ultimamente,uwtʃimamẽtʃi
últimas,uwtʃimas
último,uwtʃimu
últimos,uwtʃimus
ultra,uwtɾa
ultrajada,uwtɾaʒada
ultrapassa,uwtɾapasa
ultrapassada,uwtɾapasada
ultrapassados,uwtɾapasadus
ultrapassam,uwtɾapasɐ̃w
ultrapassando,uwtɾapasɐ̃du
ultrapassar,uwtɾapasaɾ
ultrapassaram,uwtɾapasaɾɐ̃w
ultrapassaria,uwtɾapasaɾia
ultrapasso,uwtɾapasu
ultrapassou,uwtɾapaso
ultravioleta,uwtɾavioleta
uluri,uluɾi
ulysses,ulisis
um,ũ
uma,uma
umas,umas
umbanda,ũbɐ̃da
umbela,ũbɛla
umbigão,ũbigɐ̃w
umbigo,ũbigu
umbilical,ũbilikaw
umbus,ũbus
umbuzeiro,ũbuzeɾu
umedece,umedɛsi
umedecer,umedeseɾ
umedecia,umedesia
umedecidos,umedesidus
úmero,umiɾu
úmida,umida
umidade,umidadʒi
úmidas,umidas
úmido,umidu
úmidos,umidus
un,ũ
una,una
unaí,unai
unam,unɐ̃w
unas,unas
undécimo,ũdɛsimu
undécuplo,ũdɛkuplu
une,uni
unem,unẽ
unguento,ũgwẽtu
unguentos,ũgwẽtus
unha,uɲa
unhada,uɲada
unhadas,uɲadas
unhas,uɲas
unheiro,uɲeɾu
uni,uni
uni-los,unilus
unia,unia
união,uniɐ̃w
única,unika
unicamente,unikamẽtʃi
únicas,unikas
unicelulares,uniselulaɾis
único,uniku
unicórnio,unikɔɾnju
únicos,unikus
unida,unida
unidade,unidadʒi
unidades,unidadʒis
unidas,unidas
unido,unidu
unidos,unidus
unificação,unifikasɐ̃w
unificado,unifikadu
uniforme,unifɔɾmi
uniformes,unifɔɾmis
uniformidade,unifoɾmidadʒi
uniformizado,unifoɾmizadu
uniformizar,unifoɾmizaɾ
unimos,unimus
unindo,unĩdu
unir,uniɾ
uniram,uniɾɐ̃w
uníssono,unisunu
unitário,unitaɾju
unitários,unitaɾjus
uniu,uniw
universal,univeɾsaw
universidade,univeɾsidadʒi
universidades,univeɾsidadʒis
universitários,univeɾsitaɾjus
universo,univɛɾsu
uns,ũs
upa,upa
urânio,uɾɐnju
urano,uɾɐnu
urbana,uɾbɐna
urbanas,uɾbɐnas
urbanismo,uɾbanizmu
urbanista,uɾbanista
urbanística,uɾbanistʃika
urbanização,uɾbanizasɐ̃w
urbano,uɾbɐnu
urbanos,uɾbɐnus
urca,uɾka
urdir,uɾdʒiɾ
ureter,uɾetɛɾ
ureteres,uɾetɛɾis
uretra,uɾɛtɾa
